Year,Simulation,Total Pumping,Annual Revenue
1996,74,3709.7871891335285,11.434240877468449
1996,74,3237.551634541281,9.647098256639644
1996,75,3709.7871891335285,11.434240877468449
1996,75,3237.551634541281,9.647098256639644
1996,76,3565.9509282077483,11.38121547775174
1996,76,3132.649323327484,9.710791834312985
1996,77,3352.7275261708032,10.126182676097557
1996,77,3083.216264017514,9.764869422039844
1996,78,3121.1273320556934,10.441130058162779
1996,78,3399.670540874323,11.814587326692386
1996,79,3121.1273320556934,10.441130058162779
1996,79,3399.670540874323,11.814587326692386
1996,80,3159.5280429848203,9.545124525022846
1996,80,2286.6227678404935,8.499203759443903
1996,81,3274.847490539979,10.7271458624382
1996,81,3309.900866599972,10.664431783479781
1996,82,3274.847490539979,10.7271458624382
1996,82,3309.900866599972,10.664431783479781
1996,83,3183.3334244547236,11.310598927959974
1996,83,3142.3849541486256,11.508928095543656
1996,84,3183.3334244547236,11.310598927959974
1996,84,3142.3849541486256,11.508928095543656
1996,85,3183.3334244547236,11.310598927959974
1996,85,3142.3849541486256,11.508928095543656
1996,86,3289.99560067047,10.206944814866931
1996,86,3434.114890697374,11.745227889984118
1996,87,3572.9849190538134,11.318557052980875
1996,87,3171.1392290325925,10.821405085085766
1996,88,3572.9849190538134,11.318557052980875
1996,88,3171.1392290325925,10.821405085085766
1996,89,3572.9849190538134,11.318557052980875
1996,89,3171.1392290325925,10.821405085085766
1996,90,3615.6879896861333,11.430697079358369
1996,90,3605.7669468378135,10.591190090651052
1996,91,3615.6879896861333,11.430697079358369
1996,91,3605.7669468378135,10.591190090651052
1996,92,3707.7552623333127,11.449674136917574
1996,92,3252.8198118140995,10.049901932730709
1996,93,3707.7552623333127,11.449674136917574
1996,93,3252.8198118140995,10.049901932730709
1996,94,3188.7829178159973,9.942280338136461
1996,94,2915.5636052642058,10.680241390679425
1996,95,3188.7829178159973,9.942280338136461
1996,95,2915.5636052642058,10.680241390679425
1996,96,3604.727046989363,11.416282299904415
1996,96,3241.4972211951404,9.387089162676244
1996,97,3643.341400793271,11.35689063616141
1996,97,3185.783083545576,9.920055250388
1996,98,3643.341400793271,11.35689063616141
1996,98,3185.783083545576,9.920055250388
1996,99,3114.0337571026803,10.413135573133186
1996,99,2492.2470694868216,9.985047582597243
1996,100,3114.0337571026803,10.413135573133186
1996,100,2492.2470694868216,9.985047582597243
1997,1,2999.7631084912673,10.947022817768918
1997,1,3010.385304228182,8.305106858203224
1997,2,3043.0053825236932,11.714617358918304
1997,2,1949.0953896916064,4.912626089708335
1997,3,3043.0053825236932,11.714617358918304
1997,3,1949.0953896916064,4.912626089708335
1997,4,2317.004547559735,7.9541612117160465
1997,4,3037.8836050678947,9.099363210034252
1997,5,2273.5546623451223,8.767711565823301
1997,5,2511.3215289924105,5.306952138231804
1997,6,3325.944457166606,11.600874035705726
1997,6,3719.437328453988,9.979209618530165
1997,7,2411.5566880799165,8.413747294555973
1997,7,2752.368339448485,8.951246933228182
1997,8,2411.5566880799165,8.413747294555973
1997,8,2752.368339448485,8.951246933228182
1997,9,2603.5277689313675,9.214803565572694
1997,9,2561.6973373793567,7.653388213713995
1997,10,2888.4255623092986,10.73084623139259
1997,10,3089.5478348709707,8.99075421857701
1997,11,3231.266412859772,11.376688449922817
1997,11,3574.4019301903822,8.907170346174624
1997,12,2721.8268203420403,10.46023806930876
1997,12,2500.099902778811,5.6655321660805535
1997,13,1409.4601657532,5.912371739876465
1997,13,3447.8960047293735,10.833474089640198
1997,14,3082.2891135237655,11.220194082275293
1997,14,3530.6023249158716,7.837730735037432
1997,15,2548.664736072272,9.766210325678246
1997,15,3094.846865441907,9.723894030324521
1997,16,2548.664736072272,9.766210325678246
1997,16,3094.846865441907,9.723894030324521
1997,17,2855.9457037493735,10.463283469240174
1997,17,3220.555935708197,8.541982052296612
1997,18,2855.9457037493735,10.463283469240174
1997,18,3220.555935708197,8.541982052296612
1997,19,3430.234656136672,11.959074771085167
1997,19,2818.399358709432,6.838431385133974
1997,20,3412.7316694422666,12.125251357758332
1997,20,3330.8367425012175,8.78499990564026
1997,21,2614.230581659931,10.517687465798769
1997,21,3073.79296540738,8.600819604755552
1997,22,2614.230581659931,10.517687465798769
1997,22,3073.79296540738,8.600819604755552
1997,23,2614.230581659931,10.517687465798769
1997,23,3073.79296540738,8.600819604755552
1997,24,3187.1992358396205,12.212019177964692
1997,24,2332.139539862859,4.900517956491177
1997,25,2849.3637910417065,10.976663767163826
1997,25,3182.758298482566,8.473557060339097
1997,26,3319.7642060546987,11.552680932663794
1997,26,3141.764952970203,8.208446872619735
1997,27,3319.7642060546987,11.552680932663794
1997,27,3141.764952970203,8.208446872619735
1997,28,2755.311123203687,10.931145993095825
1997,28,2824.797981999027,7.718995314267211
1997,29,3173.111476687537,11.762581691712535
1997,29,3434.527210051342,9.63913440163311
1997,30,3173.111476687537,11.762581691712535
1997,30,3434.527210051342,9.63913440163311
1997,31,1674.5533560619049,6.75276181277194
1997,31,2680.36038115224,7.891346878279969
1997,32,1674.5533560619049,6.75276181277194
1997,32,2680.36038115224,7.891346878279969
1997,33,2535.4465423320103,8.41271446975018
1997,33,2701.4271600262773,8.53710769709303
1997,34,2988.0248104213056,10.640499589983403
1997,34,2930.751732752156,9.466818233923965
1997,35,2988.0248104213056,10.640499589983403
1997,35,2930.751732752156,9.466818233923965
1997,36,2852.6092152416245,11.144424209174122
1997,36,3071.7213164763884,9.121627500143541
1997,37,2852.6092152416245,11.144424209174122
1997,37,3071.7213164763884,9.121627500143541
1997,38,2925.2712324428953,11.180268006168992
1997,38,3185.5723876849365,9.869371928202053
1997,39,3301.8590076333844,11.584329744691152
1997,39,3404.601312082893,7.767101605584825
1997,40,3136.2044839131113,12.058506471659115
1997,40,3246.9404572938574,8.873556770438222
1997,41,3136.2044839131113,12.058506471659115
1997,41,3246.9404572938574,8.873556770438222
1997,42,3119.105394108697,11.21925403597953
1997,42,3364.607298592433,8.387027834155136
1997,43,3119.105394108697,11.21925403597953
1997,43,3364.607298592433,8.387027834155136
1997,44,2526.8490994485996,8.928799652513694
1997,44,1522.5619306727315,4.010113679011763
1997,45,2877.178876230832,11.142746692243934
1997,45,3049.5453538354523,9.37431021509768
1997,46,2877.178876230832,11.142746692243934
1997,46,3049.5453538354523,9.37431021509768
1997,47,2877.178876230832,11.142746692243934
1997,47,3049.5453538354523,9.37431021509768
1997,48,3376.511792947367,11.825141278261384
1997,48,3617.615130115418,8.941801734455623
1997,49,3376.511792947367,11.825141278261384
1997,49,3617.615130115418,8.941801734455623
1997,50,3321.599313394839,11.985447179788974
1997,50,2958.7583463603887,8.08598467321549
1997,51,3513.9080130062534,11.806855784203394
1997,51,3280.1448910220056,8.991313351508381
1997,52,3513.9080130062534,11.806855784203394
1997,52,3280.1448910220056,8.991313351508381
1997,53,2843.741365170724,11.104900371881163
1997,53,3384.3498155947254,9.27412459414673
1997,54,2991.752701461275,11.34279244798867
1997,54,3433.994964638911,8.851435832329708
1997,55,2991.752701461275,11.34279244798867
1997,55,3433.994964638911,8.851435832329708
1997,56,3069.7419926820357,11.011972395751775
1997,56,2574.673400206816,6.856616602026091
1997,57,3069.7419926820357,11.011972395751775
1997,57,2574.673400206816,6.856616602026091
1997,58,3617.255471542529,12.222483121247024
1997,58,3412.4758730308486,8.33825782752182
1997,59,3617.255471542529,12.222483121247024
1997,59,3412.4758730308486,8.33825782752182
1997,60,3078.406621310812,11.50711241049261
1997,60,3066.9912050154912,8.715535355621062
1997,61,3078.406621310812,11.50711241049261
1997,61,3066.9912050154912,8.715535355621062
1997,62,2483.86858912353,9.386795990137877
1997,62,2849.439568300702,9.479990225997183
1997,63,2483.86858912353,9.386795990137877
1997,63,2849.439568300702,9.479990225997183
1997,64,2961.379035106917,11.740674794394938
1997,64,3529.063764852084,9.200852495186355
1997,65,2545.3038629173157,9.052284973252709
1997,65,2689.082600716949,8.351446771447353
1997,66,2986.2916946820337,11.62690448079838
1997,66,2941.506555071263,5.689289099595618
1997,67,3271.1527683087797,11.65000262618787
1997,67,2982.126064103038,7.094130777771126
1997,68,3271.1527683087797,11.65000262618787
1997,68,2982.126064103038,7.094130777771126
1997,69,1789.7775584318858,7.27332059621485
1997,69,3184.023894252721,9.288797511011008
1997,70,1816.904176729831,7.201236380404165
1997,70,2783.120513682156,8.158095676466568
1997,71,1816.904176729831,7.201236380404165
1997,71,2783.120513682156,8.158095676466568
1997,72,3366.4349775065316,12.110166146157226
1997,72,3078.0435798591234,7.084789318639931
1997,73,3452.6718979121188,12.11657918916685
1997,73,3157.3157408368456,8.088490180214102
1997,74,3452.6718979121188,12.11657918916685
1997,74,3157.3157408368456,8.088490180214102
1997,75,3452.6718979121188,12.11657918916685
1997,75,3157.3157408368456,8.088490180214102
1997,76,3324.399449576349,11.840672019303836
1997,76,3078.651389507313,7.158469284182161
1997,77,2902.625131596156,10.401165902448943
1997,77,3012.1783297059196,8.144019013086202
1997,78,2622.38234007745,9.351182813247203
1997,78,3257.563400893359,10.353073605760232
1997,79,2622.38234007745,9.351182813247203
1997,79,3257.563400893359,10.353073605760232
1997,80,1964.8588130208432,7.792959798432169
1997,80,2011.614715361662,4.2326621912232625
1997,81,3247.786925109055,11.499540254581099
1997,81,3252.0388461489306,8.725239661888896
1997,82,3247.786925109055,11.499540254581099
1997,82,3252.0388461489306,8.725239661888896
1997,83,2733.86102198932,10.988848139098598
1997,83,2960.038819245128,9.899834065109339
1997,84,2733.86102198932,10.988848139098598
1997,84,2960.038819245128,9.899834065109339
1997,85,2340.937492767373,8.36493973628382
1997,85,2992.342296915677,9.705891954250237
1997,86,2880.363225699246,11.222355542418999
1997,86,3384.702454925294,9.710880781912577
1997,87,3387.893324145881,11.758525189757586
1997,87,3105.6104033879406,8.738648603133832
1997,88,3387.893324145881,11.758525189757586
1997,88,3105.6104033879406,8.738648603133832
1997,89,3387.893324145881,11.758525189757586
1997,89,3105.6104033879406,8.738648603133832
1997,90,3594.2734693160082,12.135866073937342
1997,90,3584.6123674148657,9.010740636452987
1997,91,3594.2734693160082,12.135866073937342
1997,91,3584.6123674148657,9.010740636452987
1997,92,3588.721657290817,12.148896151616864
1997,92,3272.1986215553393,8.43467431206413
1997,93,3588.721657290817,12.148896151616864
1997,93,3272.1986215553393,8.43467431206413
1997,94,2800.735381029703,10.939568523926953
1997,94,2854.993281590863,7.490090620868362
1997,95,2800.735381029703,10.939568523926953
1997,95,2854.993281590863,7.490090620868362
1997,96,3159.940913751937,12.092653909687485
1997,96,3240.297611070654,7.95069624048965
1997,97,3604.9072548489194,12.214532666843848
1997,97,3164.711487818149,8.304835020588708
1997,98,3604.9072548489194,12.214532666843848
1997,98,3164.711487818149,8.304835020588708
1997,99,2659.516340955784,8.614544280504711
1997,99,2050.706765067712,5.671584032120663
1997,100,2659.516340955784,8.614544280504711
1997,100,2050.706765067712,5.671584032120663
1998,1,2908.7827525887656,9.886864653134685
1998,1,2934.7751856260593,11.8847800616157
1998,2,2976.3055135312075,10.244926964433159
1998,2,1926.150486326965,5.864620207982695
1998,3,2976.3055135312075,10.244926964433159
1998,3,1926.150486326965,5.864620207982695
1998,4,2785.544100385821,7.701716678889621
1998,4,3018.575366620021,10.8250241597394
1998,5,2886.5498985642575,7.864640425788262
1998,5,2603.8166753543373,10.956042998373045
1998,6,3136.332412636063,10.147051920324826
1998,6,3619.016043959231,11.684484548696224
1998,7,2775.1922528094465,9.864716570432606
1998,7,2931.4009799481746,10.456558177027382
1998,8,2529.2853728995065,9.381653888267888
1998,8,2856.73248975929,10.377763917600218
1998,9,2800.463702083576,9.534182908535438
1998,9,2728.139714864245,10.773696147317434
1998,10,2855.4074002158436,9.315849416793863
1998,10,3556.796273374986,9.9845968658034
1998,11,2864.9058649974254,9.59443317010173
1998,11,3133.945702196411,10.834337997418858
1998,12,2771.2007178775407,9.801914120011388
1998,12,2727.3297838602334,8.493184718179464
1998,13,1790.3223081634517,5.32652833230645
1998,13,3474.0041503245866,11.230735829388239
1998,14,2735.482761078325,9.544322381698793
1998,14,3530.859940108501,8.750483100850285
1998,15,2802.272494579376,9.500858916665036
1998,15,3108.6003964717156,11.174350304493368
1998,16,2348.8344716849565,5.876809682190479
1998,16,3309.2527436389946,11.221154672383749
1998,17,3204.0960381382347,10.365315913933468
1998,17,2813.4479881075167,9.688531713487517
1998,18,2839.9599243271614,8.937853477226595
1998,18,3288.0842356463254,10.586825729819582
1998,19,3204.0960381382347,10.365315913933468
1998,19,2813.4479881075167,9.688531713487517
1998,20,3184.988962856347,10.440399780325402
1998,20,3282.2696274496147,10.219873424462632
1998,21,2701.345048399097,10.24301020616292
1998,21,3101.1681254334535,9.776782365110417
1998,22,2701.345048399097,10.24301020616292
1998,22,3101.1681254334535,9.776782365110417
1998,23,2701.345048399097,10.24301020616292
1998,23,3101.1681254334535,9.776782365110417
1998,24,3250.9332458040835,10.532219301932694
1998,24,2394.100967539834,5.712945893629346
1998,25,2839.620661074729,9.163160858364467
1998,25,3228.2943821456392,10.273373420284049
1998,26,2944.925960242149,10.873035095694982
1998,26,3013.276175211193,10.552996646271191
1998,27,2944.925960242149,10.873035095694982
1998,27,3013.276175211193,10.552996646271191
1998,28,2777.5348047249795,10.720758506693768
1998,28,2884.353379659964,9.20739881287296
1998,29,3013.598089876844,9.722954318318118
1998,29,3461.0468969384856,11.863649838102608
1998,30,3013.598089876844,9.722954318318118
1998,30,3461.0468969384856,11.863649838102608
1998,31,1965.2265264055407,5.664691888413135
1998,31,2733.41534514247,10.668359272394188
1998,32,1965.2265264055407,5.664691888413135
1998,32,2733.41534514247,10.668359272394188
1998,33,3015.7693682850345,8.94622893364222
1998,33,2721.107224910327,10.703393170779831
1998,34,2829.7140863942404,9.959442913575716
1998,34,2888.088930775026,11.460385908256939
1998,35,2829.7140863942404,9.959442913575716
1998,35,2888.088930775026,11.460385908256939
1998,36,2860.5375104191758,10.071439534778486
1998,36,3097.6141524602535,11.153290051899011
1998,37,2860.5375104191758,10.071439534778486
1998,37,3097.6141524602535,11.153290051899011
1998,38,2991.2525084735107,10.553804528427174
1998,38,3187.182237306006,11.454253132029908
1998,39,2970.2529539951784,9.926760315240172
1998,39,3315.8565743991917,8.772691257678622
1998,40,3143.52280248585,10.33725368168822
1998,40,3300.971284218221,10.410091921807128
1998,41,3143.52280248585,10.33725368168822
1998,41,3300.971284218221,10.410091921807128
1998,42,3038.6577670900947,9.441365249831927
1998,42,3359.1648389913953,10.789300467450854
1998,43,3038.6577670900947,9.441365249831927
1998,43,3359.1648389913953,10.789300467450854
1998,44,2852.944863851143,9.151684907689106
1998,44,1642.213981356193,6.200173511741599
1998,45,2890.5583848588612,10.189487051490012
1998,45,3008.0667768988624,11.060964590408812
1998,46,2890.5583848588612,10.189487051490012
1998,46,3008.0667768988624,11.060964590408812
1998,47,2890.5583848588612,10.189487051490012
1998,47,3008.0667768988624,11.060964590408812
1998,48,3148.9539608133086,10.357256543468086
1998,48,3547.6651633392294,10.81860518935796
1998,49,3148.9539608133086,10.357256543468086
1998,49,3547.6651633392294,10.81860518935796
1998,50,3160.623951154753,10.407310088547293
1998,50,2985.60519251836,10.523943473409302
1998,51,3282.2629820820544,9.578065628993485
1998,51,3214.9096334121064,10.911980741601823
1998,52,3282.2629820820544,9.578065628993485
1998,52,3214.9096334121064,10.911980741601823
1998,53,2828.1177492828256,9.98902856872679
1998,53,3397.5212144802244,11.282123623018727
1998,54,2928.2654449167026,9.895221590376932
1998,54,3434.091384098739,11.401030951762035
1998,55,2928.2654449167026,9.895221590376932
1998,55,3434.091384098739,11.401030951762035
1998,56,3004.7856343046915,10.4843774493943
1998,56,2862.9862914868795,10.80012435576637
1998,57,3004.7856343046915,10.4843774493943
1998,57,2862.9862914868795,10.80012435576637
1998,58,3193.3782477487503,10.452364737538897
1998,58,3374.503484069463,9.506137702334371
1998,59,3193.3782477487503,10.452364737538897
1998,59,3374.503484069463,9.506137702334371
1998,60,3024.8316654719906,9.862538254589586
1998,60,3106.66666804053,11.033283688915539
1998,61,3024.8316654719906,9.862538254589586
1998,61,3106.66666804053,11.033283688915539
1998,62,2796.9127604529676,9.885572159673721
1998,62,2863.3960354293827,10.83587682572987
1998,63,3146.4077019224064,10.304208156315502
1998,63,3167.1117157173376,10.587605906995401
1998,64,2909.920898356476,9.874909863839509
1998,64,3469.0994306093207,11.26588326695401
1998,65,2770.6767178505033,8.995005637781292
1998,65,2684.7449831777576,10.22210516430935
1998,66,2892.5178837241906,10.256002931881621
1998,66,2982.8052622121304,7.615202980307947
1998,67,2893.562958946208,9.910011021218764
1998,67,2978.9064496323067,8.63880876464291
1998,68,2893.562958946208,9.910011021218764
1998,68,2978.9064496323067,8.63880876464291
1998,69,2560.4653429841374,8.065457717027218
1998,69,3116.1092454645004,10.420767626372193
1998,70,2299.5595851233284,6.032958791046758
1998,70,2742.1471475836493,11.167397709735193
1998,71,2299.5595851233284,6.032958791046758
1998,71,2742.1471475836493,11.167397709735193
1998,72,3214.536139528369,10.519042526691102
1998,72,3048.219303674522,8.893748452413133
1998,73,3347.545264905961,10.471383999921795
1998,73,3164.6209724633663,9.394892936987794
1998,74,3347.545264905961,10.471383999921795
1998,74,3164.6209724633663,9.394892936987794
1998,75,3347.545264905961,10.471383999921795
1998,75,3164.6209724633663,9.394892936987794
1998,76,3082.4839570356235,10.255541565148203
1998,76,3074.5132280834932,9.255294406229924
1998,77,2863.353351841965,9.856093544534122
1998,77,3051.5402507654007,9.24898413075968
1998,78,2797.5000917306006,9.71528755156283
1998,78,3335.8769927167664,11.209529302660606
1998,79,2797.5000917306006,9.71528755156283
1998,79,3335.8769927167664,11.209529302660606
1998,80,2769.913957184399,7.72158952169783
1998,80,2050.7739575799196,7.2522208253616665
1998,81,3014.3558129748963,9.948591190044008
1998,81,3192.4684380860763,10.627378395194064
1998,82,3014.3558129748963,9.948591190044008
1998,82,3192.4684380860763,10.627378395194064
1998,83,2858.3944022268493,10.175224584186019
1998,83,3165.9004632981837,11.291959973660326
1998,84,2858.3944022268493,10.175224584186019
1998,84,3165.9004632981837,11.291959973660326
1998,85,2712.318134372364,9.224802374277312
1998,85,3087.783250547763,11.03739254106922
1998,86,2886.8203810363348,9.83075414210938
1998,86,3357.6924296910115,11.040794474799485
1998,87,3099.8340553512558,10.172532634453555
1998,87,3090.8570956127123,10.265473727126306
1998,88,3099.8340553512558,10.172532634453555
1998,88,3090.8570956127123,10.265473727126306
1998,89,3099.8340553512558,10.172532634453555
1998,89,3090.8570956127123,10.265473727126306
1998,90,3248.424032879725,10.577968121682705
1998,90,3568.3752813210085,10.645955781173445
1998,91,3248.424032879725,10.577968121682705
1998,91,3568.3752813210085,10.645955781173445
1998,92,3435.198615764592,10.517194151933143
1998,92,3213.7583091055862,10.03388570974079
1998,93,3435.198615764592,10.517194151933143
1998,93,3213.7583091055862,10.03388570974079
1998,94,2779.1926755673667,10.028301534771058
1998,94,2896.6823049674417,10.112962733987588
1998,95,3164.7052771397844,10.53098890515722
1998,95,3189.8220771361957,9.565735936899946
1998,96,3164.7052771397844,10.53098890515722
1998,96,3189.8220771361957,9.565735936899946
1998,97,3328.583328168167,10.520213034673194
1998,97,3085.189662075466,9.999665614822682
1998,98,3328.583328168167,10.520213034673194
1998,98,3085.189662075466,9.999665614822682
1998,99,2913.571501191476,9.416712650364559
1998,99,2467.8976782156687,9.559304683806864
1998,100,2913.571501191476,9.416712650364559
1998,100,2467.8976782156687,9.559304683806864
1999,1,3029.697626114506,10.791587904214804
1999,1,3010.4967899980447,8.946038437399505
1999,2,3050.297840259071,11.448740418872578
1999,2,1953.9005227466628,5.131597009675649
1999,3,3050.297840259071,11.448740418872578
1999,3,1953.9005227466628,5.131597009675649
1999,4,2694.348660030911,8.490280425978824
1999,4,3020.772249517223,10.0934168290965
1999,5,2618.629308627583,8.345450697825143
1999,5,2506.750957791986,8.457464562469609
1999,6,3321.553056615948,11.11162580206779
1999,6,3680.899782417092,10.345840326127911
1999,7,2578.0162399825244,9.328331459515516
1999,7,2771.7436763858286,9.20757687755568
1999,8,2709.6920822161824,10.49484673245281
1999,8,2851.01995551442,9.422678909191987
1999,9,2822.3948324532284,9.758216769277727
1999,9,2641.0887786684416,9.519819493769571
1999,10,2862.4269498368963,11.09349730228923
1999,10,3094.096585880129,9.422080448276805
1999,11,3124.1669466599737,10.811488842863213
1999,11,3611.2023596404692,9.546291551880804
1999,12,2767.35917243087,10.736978354463064
1999,12,2672.9805345138548,6.3235373850600265
1999,13,1479.5637499195375,6.065891152270906
1999,13,3433.8071710197264,10.036687091148725
1999,14,2980.3136889790853,10.667628925605335
1999,14,3538.681684624092,8.240663613723509
1999,15,2714.640987625769,10.129216268627763
1999,15,3090.6825152775714,9.760106018205935
1999,16,1801.8300352471874,6.612130881271491
1999,16,3249.1795066201025,10.15395260799136
1999,17,3368.307455883042,11.469607080557726
1999,17,2809.5553542478733,7.539103626150047
1999,18,2799.5431289418243,10.404543826322884
1999,18,3229.2673115516104,8.728252545652273
1999,19,3368.307455883042,11.469607080557726
1999,19,2809.5553542478733,7.539103626150047
1999,20,3412.5077626806633,11.605899107623168
1999,20,3275.6888647225314,9.255453721246738
1999,21,2656.695467679263,10.597688881330377
1999,21,3034.7688867749785,9.026756930932725
1999,22,2656.695467679263,10.597688881330377
1999,22,3034.7688867749785,9.026756930932725
1999,23,2656.695467679263,10.597688881330377
