,0
1905-10-01,11.258634235409135
1906-10-01,9.187302712278527
1907-10-01,9.604474432630834
1908-10-01,10.226210841183232
1909-10-01,10.055356283221979
1910-10-01,11.733940882299594
1911-10-01,8.905344777052232
1912-10-01,10.441925862970749
1913-10-01,10.910613207208113
1914-10-01,10.886614128620108
1915-10-01,10.829721069086073
1916-10-01,9.766412581894741
1917-10-01,9.606387849487351
1918-10-01,10.340888576670293
1919-10-01,9.607276836246974
1920-10-01,8.483783042270513
1921-10-01,10.904803762872868
1922-10-01,9.79950075586448
1923-10-01,11.779241769687463
1924-10-01,9.250370480870352
1925-10-01,9.430694054370472
1926-10-01,10.042703713524093
1927-10-01,9.948415960268147
1928-10-01,6.149464580033363
1929-10-01,9.828709920343845
1930-10-01,5.0096771626188685
1931-10-01,8.75393158987036
1932-10-01,5.252147342698579
1933-10-01,5.0576622650083545
1934-10-01,8.449218486991233
1935-10-01,9.659334226029554
1936-10-01,9.770009775332444
1937-10-01,8.808867623136464
1938-10-01,6.189218735367403
1939-10-01,9.381959250073557
1940-10-01,10.13498086006243
1941-10-01,9.78445423764694
1942-10-01,9.858340139071343
1943-10-01,9.776309947656824
1944-10-01,10.192356394155631
1945-10-01,9.75737536238806
1946-10-01,10.875112300306483
1947-10-01,9.603620282811265
1948-10-01,9.799641413551953
1949-10-01,8.987043933426373
1950-10-01,9.515595456937946
1951-10-01,10.365633735551746
1952-10-01,8.843032288368219
1953-10-01,10.02616642987017
1954-10-01,9.14982313283726
1955-10-01,9.949609491035444
1956-10-01,9.516195393071975
1957-10-01,10.437029717477419
1958-10-01,7.9793274573914275
1959-10-01,9.064480531269144
1960-10-01,7.909226382803352
1961-10-01,11.013557636973307
1962-10-01,10.113668500351308
1963-10-01,8.673119604071598
1964-10-01,10.037779047789682
1965-10-01,7.06124992211737
1966-10-01,10.823496289795832
1967-10-01,9.144422814904742
1968-10-01,9.844753864459609
1969-10-01,8.026216710890607
1970-10-01,12.799841640604875
1971-10-01,10.967288442624362
1972-10-01,11.711872555296726
1973-10-01,11.91664525765379
1974-10-01,10.572966954176
1975-10-01,5.421168552387231
1976-10-01,3.4477507515256725
1977-10-01,9.14953749631224
1978-10-01,9.78865733197176
1979-10-01,9.724145630569796
1980-10-01,7.499017275369043
1981-10-01,10.764071113510921
1982-10-01,10.099412345080214
1983-10-01,7.883113684746336
1984-10-01,10.824542018428701
1985-10-01,9.899820659800273
1986-10-01,5.226387150241101
1987-10-01,4.197806594214217
1988-10-01,9.847408638705303
1989-10-01,8.993669682205711
1990-10-01,5.608437890957624
1991-10-01,4.375687915788615
1992-10-01,9.818550842207966
1993-10-01,5.790080733425552
1994-10-01,10.869736019211128
1995-10-01,8.473319085867818
1996-10-01,9.95210213705042
1997-10-01,10.012017906886728
1998-10-01,9.34722281953897
1999-10-01,11.771583161745955
2000-10-01,8.728871634229701
2001-10-01,12.181200614612786
2002-10-01,10.734768590648041
2003-10-01,10.307000423944391
2004-10-01,10.752591681464363
2005-10-01,11.515514005804924
2006-10-01,10.357382296020889
2007-10-01,7.748254581332388
2008-10-01,9.9674751490299
2009-10-01,9.970501443494305
2010-10-01,10.02268209610611
2011-10-01,9.580944436099795
2012-10-01,9.557483647029105
2013-10-01,4.239774783616405
2014-10-01,3.758916435053355
2015-10-01,7.665011284305244
